file_id,file_status,match_column_used,file_note
a282f56a-0884-40d2-b099-acf15dead7c7,ok,gene_name,NA
ddda9728-45af-4d0b-b6de-0c85e3a93ff8,ok,gene_name,NA
146ff077-a728-492d-a33b-b8e4ccaa16f1,ok,gene_name,NA
f2298168-e5da-464b-9a5f-d1f6a01e4068,ok,gene_name,NA
97a3cfa9-1504-406d-819c-c75fa4e42c24,ok,gene_name,NA
2a54e344-4f90-4de3-a507-d4667aa07728,ok,gene_name,NA
63dd6d04-3055-49d1-b666-3f8ca739edc3,ok,gene_name,NA
35bb846d-310e-4750-a13d-f051ee420d4f,ok,gene_name,NA
2c7ecb00-2262-45c0-bf5e-8ad2c4ca2c8e,ok,gene_name,NA
a065734c-d1d5-410b-8ed3-7f9e144dc90d,ok,gene_name,NA
24e48951-3bc0-44ff-afb2-a44eac9cf537,ok,gene_name,NA
74bb3ac7-66ab-4389-94fd-0d9693c7c3d1,ok,gene_name,NA
1479d34c-7226-4f50-a3bb-e646b5dd9a47,ok,gene_name,NA
4234539e-d8f7-4408-b6f3-e2f5476e38ff,ok,gene_name,NA
d07fba61-ff49-4349-b090-5dd81af96ef6,ok,gene_name,NA
f549754c-a2b3-4970-aa03-39e5e31f49d8,ok,gene_name,NA
8a7434b9-1690-4026-8084-ebc49a4f813b,ok,gene_name,NA
23505fd3-8a7f-40ea-82e7-b5b6f7557857,ok,gene_name,NA
803a721f-ae8a-4bb3-8b81-495544ea3c4e,ok,gene_name,NA
19a294f1-350f-4cbc-b451-5083a25a2beb,ok,gene_name,NA
d6d2876d-9624-4f5f-9a5a-366cbc5889d1,ok,gene_name,NA
d3944323-90ae-4db4-895c-b8e9dd7cfb40,ok,gene_name,NA
03adfb2d-63a4-43fb-87ae-0d174116490e,ok,gene_name,NA
cae5e7a1-9394-4aa6-bad0-6e9fa31e73b7,ok,gene_name,NA
3e0184b4-cc2d-4956-96b1-71b4ae79e4d4,ok,gene_name,NA
0a2571b8-6932-487c-9190-1fbe4e1728d9,ok,gene_name,NA
c6a93a2c-a832-40b4-a335-f01b6aa22f3c,ok,gene_name,NA
c18e0d24-80d2-4164-b456-46350af32cc0,ok,gene_name,NA
e31db1ec-c949-488a-a44c-3b75d867a77d,ok,gene_name,NA
c6152857-4bda-4a48-abdc-346b5752ba0e,ok,gene_name,NA
8723c7c0-1c79-45f5-ab15-d4a54a58440c,ok,gene_name,NA
4759bd5b-043d-4348-943c-39fe8434941c,ok,gene_name,NA
2eecdfac-0657-4e12-8312-56f8c59ac698,ok,gene_name,NA
88021d16-b553-4543-8e2b-e693c01a277d,ok,gene_name,NA
79f28022-1bbf-4a4a-bca1-f3e3b51442c6,ok,gene_name,NA
ced38b35-e7cd-49de-be9e-ba150ebe972d,ok,gene_name,NA
ab40f4b4-3eab-484e-bef3-7fa916a9cb9f,ok,gene_name,NA
6316a950-ba08-4f1d-bbb7-b67329acf87c,ok,gene_name,NA
7b089561-d449-4b86-bff0-6aa5eed1c8de,ok,gene_name,NA
9512ac3b-38d0-41fd-b3a9-a6a9f13cbb54,ok,gene_name,NA
9066b51d-b57f-484b-95ef-74f4a7a6880a,ok,gene_name,NA
6a841a0e-844a-455a-832b-a6cccdd6972b,ok,gene_name,NA
6a45f231-e207-4e03-8951-ee12f22364f3,ok,gene_name,NA
9e739f95-8038-4d85-9d61-84bd520b8f63,ok,gene_name,NA
2c75e8fe-f58a-4cea-bd83-20fb0374a128,ok,gene_name,NA
af44aa49-f28e-4a03-bc22-9f99aef5b210,ok,gene_name,NA
158153ce-a7f7-4e5f-b83a-1cfcf9a0b47a,ok,gene_name,NA
6d0c91ea-55dd-4c1c-b7b0-503957001490,ok,gene_name,NA
b32639d9-5855-415b-abbd-86f94b9b1832,ok,gene_name,NA
7f4c77cb-a49e-408f-a649-d5f333042325,ok,gene_name,NA
ac7e9e0c-1eea-4ac7-9da6-bea4036a17f3,ok,gene_name,NA
8653684f-c022-4acf-92ac-62759dc4a99f,ok,gene_name,NA
d6c3d97d-c032-4c98-8ad8-7df13b6c9f79,ok,gene_name,NA
3491bc61-f79b-4fcf-93c8-577fb6cb7971,ok,gene_name,NA
c5cbbd7b-a31b-4db7-a71b-ffb1140d7599,ok,gene_name,NA
b679ed5e-e8a8-44fc-af8e-9730fed91838,ok,gene_name,NA
bcf37fc6-ef72-4fc0-9567-c731400ec6f7,ok,gene_name,NA
250c72dd-eeb3-4b45-a26c-cb72ede81bcc,ok,gene_name,NA
dff492f1-7fdc-4ff6-b868-c355cedd6cad,ok,gene_name,NA
c577dbcb-4a47-479f-94d7-c0973492f1c6,ok,gene_name,NA
d55de9b7-8baf-4628-9c2f-00c53f2d80be,ok,gene_name,NA
8a01f93c-19f3-4399-b63a-b0bd2d132d6f,ok,gene_name,NA
77a1aa77-410d-4417-b259-2f9bfc38c138,ok,gene_name,NA
556b67e4-2987-45a0-978f-2ca76a50fab4,ok,gene_name,NA
0a2a899a-5dcb-44dd-aab7-5b13001c3e02,ok,gene_name,NA
ea69f170-b197-4538-a182-54f05d80f0bc,ok,gene_name,NA
ff3cfce9-61a3-4c0a-808b-eaa13955ca6b,ok,gene_name,NA
51e56ffc-afc4-4342-89b0-010d3e536ed7,ok,gene_name,NA
abf367b5-41fc-42f0-8b08-16f58930e78c,ok,gene_name,NA
7650dbf6-6782-4043-a99a-4e3fe299f03c,ok,gene_name,NA
fd1fe541-61b7-4556-807c-6ef4d3608008,ok,gene_name,NA
eb1f3e1c-e307-4f4a-9b3e-5d1462d782aa,ok,gene_name,NA
f00aa8f3-6acb-49bb-ae65-bfc0008fa52e,ok,gene_name,NA
4b5a3053-b06d-4b3a-9460-54bd39453502,ok,gene_name,NA
cf8a56c9-fd42-4f5e-b9bb-b25896ce9a5f,ok,gene_name,NA
e67af2ff-1da7-4f26-88f0-6cba812ff306,ok,gene_name,NA
1a519c62-8e59-4004-8250-a860e6c53f4e,ok,gene_name,NA
9173ab2e-758c-446c-9b0c-435265cf8462,ok,gene_name,NA
73a770c4-bb92-44f5-b3c1-cc9a60536a6b,ok,gene_name,NA
cbc74c15-3a01-4eca-8a35-4d3b0d0ccab4,ok,gene_name,NA
69cb65ea-67fc-4d62-9b16-6c6901cf0761,ok,gene_name,NA
8fcc58b7-834f-43df-b0a5-375e59dc3bed,ok,gene_name,NA
53061e36-95a1-48a3-94dd-0cb6cee4caea,ok,gene_name,NA
ffaca8b3-a2d7-42dc-9d42-920a38fe2147,ok,gene_name,NA
837fbf69-20e7-4395-96ce-c67cd7b294b0,ok,gene_name,NA
3f79a944-6621-4820-b93f-ae791bc07917,ok,gene_name,NA
94ed30cb-750d-4053-8a68-86159fbc97ac,ok,gene_name,NA
b8c20797-44bb-4242-9a57-5f13cf6aef67,ok,gene_name,NA
b65e20ec-c7d5-488f-91b8-5f46ceeff8f0,ok,gene_name,NA
4d73cbe9-34c3-47e8-a808-206b60cb78fa,ok,gene_name,NA
d3a5fae3-7ac9-478d-ac80-5ba3f2af75f6,ok,gene_name,NA
cf6e38ad-bf51-4314-8cb0-e50f95aee9ff,ok,gene_name,NA
d20cf786-ccae-4aba-a46b-06355adf7e0a,ok,gene_name,NA
ac87ca70-c4f5-4ad5-83de-e51bc3db5e59,ok,gene_name,NA
79004a29-facf-444c-82e4-7f2b0444e11e,ok,gene_name,NA
1f1d615b-a488-47b0-84ea-d8d55846ad07,ok,gene_name,NA
0d0e09e2-f8bd-459a-b8a3-a3d3153d613e,ok,gene_name,NA
474a4fe1-6930-4306-a9da-1b96621f1e22,ok,gene_name,NA
95c405c6-ca3a-402a-8618-f68ff36d0146,ok,gene_name,NA
c98764c8-ffc9-4981-bba5-98226fc3f744,ok,gene_name,NA
61e22db8-4196-4d4a-9bd2-4741e35d1687,ok,gene_name,NA
2b8002fa-b726-4708-81f3-4835e9e827a8,ok,gene_name,NA
d5485df7-7ebc-4610-991e-b91b70a38c3e,ok,gene_name,NA
38d3dd3f-a75c-4c2c-b6b5-5211766c2639,ok,gene_name,NA
129572ca-ded1-46f8-beb7-ef394008fb5f,ok,gene_name,NA
7db26754-b3ec-42d9-851f-992763dafe95,ok,gene_name,NA
88e0a449-4b87-4407-be02-88e5244fd4f7,ok,gene_name,NA
2f537305-9b56-4665-a6ca-40d6445c17d8,ok,gene_name,NA
c2adc3f8-6571-42f4-8def-cba1b5cec712,ok,gene_name,NA
e6eb8011-81cc-4108-a272-aca860c7bb2d,ok,gene_name,NA
acd4c126-d740-4c6d-83b5-eb3369db6542,ok,gene_name,NA
0fef1095-6616-447e-ada3-87035d8aa011,ok,gene_name,NA
6db9234e-8f03-48d2-8dcd-cb0c68a801dc,ok,gene_name,NA
47eb37d3-46b2-4eff-abd0-0a80205856a8,ok,gene_name,NA
2aaf76c3-9473-4ed2-93c6-780571f3c818,ok,gene_name,NA
2a435688-85fd-41e6-989b-bcca5fe4c6f1,ok,gene_name,NA
a5a1f9e9-1193-47f9-af1c-0afb0ed2e408,ok,gene_name,NA
808ce69b-541c-4fc0-9713-298c10c3afc6,ok,gene_name,NA
7b49c69f-9115-4155-a8bc-b5361d9d7145,ok,gene_name,NA
be715478-b298-45a0-ba8f-d4f193f4dfe6,ok,gene_name,NA
da434ec8-9265-4ae7-8d1a-9a5bf2f1220b,ok,gene_name,NA
83242421-ffb1-4318-b1b6-e251dfc6cacb,ok,gene_name,NA
dc944bdf-f066-4603-837d-fba14607a154,ok,gene_name,NA
470c4595-1baa-446e-9163-836bff64d639,ok,gene_name,NA
e2a24dbf-30a7-47c5-877a-f5d100cb99a4,ok,gene_name,NA
93c5114b-9e42-4409-ade7-ba97dd0801ca,ok,gene_name,NA
adf8c473-d1f6-4f9b-86b7-bf90c8cf27e5,ok,gene_name,NA
aeb57860-e81a-4712-a89d-8344c9bb2cc1,ok,gene_name,NA
e8ae248f-fd8c-43eb-b4e4-a2beebde93ac,ok,gene_name,NA
94781f52-8bf3-4376-88f0-2a79d3f2c677,ok,gene_name,NA
9e519f4d-6578-4617-9f47-09a60f213465,ok,gene_name,NA
34ca630b-6156-4468-b95e-ac2ff035ef96,ok,gene_name,NA
fcf77250-0aa4-490e-be76-5acdbe89a56b,ok,gene_name,NA
37a710fa-7e94-4bef-8078-9101fe36eada,ok,gene_name,NA
b6587f62-ba78-4162-bb4d-c61d6c648b5c,ok,gene_name,NA
edf8cd42-b56c-4711-97a0-4d1e07eb8937,ok,gene_name,NA
6e84463c-a825-4f3a-bfee-477bc75585eb,ok,gene_name,NA
62fecc2b-0647-4f59-9c3f-b449a7516d26,ok,gene_name,NA
533b33a9-078a-4e54-97cf-9cd0ca386b08,ok,gene_name,NA
bdefacfb-a31b-43fd-9430-25ae73831a19,ok,gene_name,NA
4606da14-25cc-46cb-bf61-47d26dd7f2c7,ok,gene_name,NA
9f69c4b7-2cd3-45ba-b00d-014cd8842744,ok,gene_name,NA
37384b91-f610-47e2-bdd5-e53804735b17,ok,gene_name,NA
1cf48022-6d8c-412c-804d-52e0e28560ec,ok,gene_name,NA
c685d0cc-424c-4d94-a9cf-94083c53bf31,ok,gene_name,NA
7f6e9b08-8773-4c55-b9ba-e77ad39f3f26,ok,gene_name,NA
971f68bc-ff85-4c0f-a6df-f7482c779f37,ok,gene_name,NA
c4d9d7ac-b97e-42fd-8b0d-436cf663f33d,ok,gene_name,NA
85d1cb46-f6ab-425b-a115-62d6fc49d1bf,ok,gene_name,NA
cd5b7d84-e52c-4081-932f-280a299b6c81,ok,gene_name,NA
8a554929-80f9-4ee5-a7a1-b4236f992709,ok,gene_name,NA
7c571e7e-c394-42a8-9a93-6252f3fea878,ok,gene_name,NA
82a87b6b-5675-421b-b012-f8d2a0e3ee42,ok,gene_name,NA
a288fb00-99c9-4449-864a-6863340543af,ok,gene_name,NA
52f1f0dc-344b-4486-985f-eb24e6325fee,ok,gene_name,NA
19dae81b-4f8a-44d3-a9dc-ef12e0ee9712,ok,gene_name,NA
f3d7c049-c6c7-435b-8dad-c9c37af26175,ok,gene_name,NA
115d0e2f-af7b-427e-a13a-b6635a64d253,ok,gene_name,NA
60353a97-9450-4d7d-b06a-4eba61df7012,ok,gene_name,NA
9efc3f2e-19a2-4219-8eb6-de8fc4924262,ok,gene_name,NA
1b9b52fa-0c2a-42b6-8ae3-6afa40f161cd,ok,gene_name,NA
593d0d14-f328-454c-a124-73c5cd77675f,ok,gene_name,NA
ecd72fab-f423-4540-b8db-2bdc158deebb,ok,gene_name,NA
108ca883-3ad7-4a56-b92d-dba9cf0c879a,ok,gene_name,NA
eabf6558-3a83-4ef2-a145-655b1d442fb4,ok,gene_name,NA
835d5f3e-8373-44c9-8530-b3494cd836ad,ok,gene_name,NA
deafc746-7108-4c54-9329-0268316d70dd,ok,gene_name,NA
753e9119-cb36-4fc8-81db-2ad1b0517a1f,ok,gene_name,NA
83cd627b-cf83-4f94-a965-aff6e2e4ebfd,ok,gene_name,NA
a5341597-9a88-4cf0-bc52-f08b349107f1,ok,gene_name,NA
9e1f65eb-bd0b-44e3-bd84-da9705c675f6,ok,gene_name,NA
2b9d46dd-cef6-46df-8c4e-d135e0fd5740,ok,gene_name,NA
d932f824-5573-41f5-85e7-b6d7b7abf098,ok,gene_name,NA
ae06a69d-d2b5-4912-9d90-39dd917b03d1,ok,gene_name,NA
0058f38c-d05f-4c60-bcf6-cd8f6ce1c4ff,ok,gene_name,NA
8c946222-d70e-4c69-8a4f-28a79982fcd9,ok,gene_name,NA
22e77be6-20d5-4ca1-adcd-bc13ac7eefb8,ok,gene_name,NA
5a7c9588-ee50-48a5-8f66-ce890a21a3e5,ok,gene_name,NA
7d65bae5-77a0-4061-b6c3-ddad0c25b17d,ok,gene_name,NA
fd56a2b7-128e-4e51-a18f-df0b89ff0b0f,ok,gene_name,NA
ea2b0769-ab76-4a82-9552-5a7a1ff85cf1,ok,gene_name,NA
e9b3d05e-b735-47ac-93cb-97be31bac8ee,ok,gene_name,NA
8ae206f0-70e9-4503-bece-d4dedda72001,ok,gene_name,NA
bf2fc9fb-db30-4be8-8934-d395b2019aae,ok,gene_name,NA
454affa6-2a1e-4f77-a850-94822c7a5eb8,ok,gene_name,NA
a3492937-5910-4d94-9f0b-f532ff603c62,ok,gene_name,NA
f9e66753-bfd5-491f-9daf-d6f2aff71021,ok,gene_name,NA
8cc5ac6c-040f-4472-acd5-2bbd35537f56,ok,gene_name,NA
74a531ff-e3be-4ef7-8eff-68d3047fe277,ok,gene_name,NA
dbb576f4-052b-4b34-8c35-37413826d8cb,ok,gene_name,NA
0cd3bd7b-6496-489d-aeca-62348e101b25,ok,gene_name,NA
aeb0f385-fcd0-4ae1-8c2d-0a67f3d8b0c5,ok,gene_name,NA
a592fdde-b880-4901-9a35-cbea7326e2dd,ok,gene_name,NA
15551add-2d6a-4a0b-ab47-5bc45859e474,ok,gene_name,NA
584b0549-8773-4e6d-bbeb-4e3272c29954,ok,gene_name,NA
6e158bd7-d736-48fa-8aca-f29c9f5c4d7c,ok,gene_name,NA
e2e6f197-b31d-4f93-9e97-b1b002762a3b,ok,gene_name,NA
f463b53d-1634-4be0-a940-ec135ea41df7,ok,gene_name,NA
e91a15d8-0cb7-4fb1-bd8e-a8192e92526c,ok,gene_name,NA
95875cb2-a046-49f0-a545-92fba82bd141,ok,gene_name,NA
e5bd5161-78d4-4ffa-a45c-95d2d7963af9,ok,gene_name,NA
fc2e96aa-b226-4393-adb1-5b3a0a4365d8,ok,gene_name,NA
106669c1-e20c-4ed8-863c-3ada529f58a4,ok,gene_name,NA
e90a37ef-cf17-4a5a-b08c-c6efb1f8b287,ok,gene_name,NA
00362664-cb13-4998-a26c-618dba69ea00,ok,gene_name,NA
3a44ac02-62bc-4773-be2e-904416ca3488,ok,gene_name,NA
7349fbd4-c919-45a5-8ed2-1f61b9fec87f,ok,gene_name,NA
411783e2-5f61-4056-af80-8253c34df8a3,ok,gene_name,NA
38278b70-346c-4727-b672-5934ff20bb40,ok,gene_name,NA
b0522297-7359-4e5c-a6f7-41df7c928bbd,ok,gene_name,NA
fa5b33ce-9f46-40cc-8cfc-122a6a2c1dc8,ok,gene_name,NA
cb8e6a48-6d0a-462a-949f-899f183872c3,ok,gene_name,NA
33f4bf27-b3c4-49e7-b9f7-c310c91834de,ok,gene_name,NA
60a5538f-4d15-47c7-82aa-c9a983776f02,ok,gene_name,NA
aecd7f3f-f566-46c0-b632-fb229664a237,ok,gene_name,NA
bc4bf8df-ec60-4ce7-b857-ba8ea1730173,ok,gene_name,NA
6cf97a5c-c566-48e3-ba69-17fb0268312a,ok,gene_name,NA
8a9e7c17-cfb4-4924-bd70-c8afcaeb6954,ok,gene_name,NA
0e566bdd-6bb8-43d3-bef8-8386fe9e2c0c,ok,gene_name,NA
b1eaeb04-0497-444b-8e58-8579b3ec384a,ok,gene_name,NA
06fbec23-68bc-49ef-8a2a-3c5289d146e2,ok,gene_name,NA
7579c409-84fe-4986-a5cd-9e966fe4b94e,ok,gene_name,NA
51835252-f1fc-462d-8d33-291355c6243f,ok,gene_name,NA
1cf0eea7-8dd9-45be-ae42-b7278ca6a814,ok,gene_name,NA
cb63052c-7208-4cd8-9290-47c5f3fb17e2,ok,gene_name,NA
4b4deca0-b67d-4c1d-a127-1dcd7fb9fb0f,ok,gene_name,NA
d77faae8-0b0e-4e82-9312-bd1a480a6d73,ok,gene_name,NA
7a191855-a85e-47cd-988d-4e7f5c9912f6,ok,gene_name,NA
50ca780d-13b1-4132-a6c9-90217cf1b4b8,ok,gene_name,NA
09460119-0661-4fe5-8004-56b005929dae,ok,gene_name,NA
0d551c2a-a684-4b1e-bc8e-a30b0ee01cd7,ok,gene_name,NA
df3117d6-fa35-4cad-92a9-0a127b1be40b,ok,gene_name,NA
baddba08-619b-4a38-9b1d-367a6ee8dd0d,ok,gene_name,NA
bab37edf-5e92-445f-bae4-e5e34d9c1660,ok,gene_name,NA
c31bed22-8912-45e9-ae1a-543106821c8e,ok,gene_name,NA
4bd0485b-95e4-4324-b83d-c751e9c26017,ok,gene_name,NA
15eadac3-48d0-44f4-be28-8427a5c6b62b,ok,gene_name,NA
2a9c43fe-e2f7-43e0-822c-1f80d7cc004c,ok,gene_name,NA
fb7dce3c-22a0-4a64-86b7-3fa350c5ba51,ok,gene_name,NA
a323d790-07ec-4d6e-839e-eed8c9263216,ok,gene_name,NA
1d63e7f1-d283-4010-ac49-4611f0715838,ok,gene_name,NA
5656c424-7f57-4917-ae6e-82c0891830a9,ok,gene_name,NA
1928e314-d29f-4cb5-b261-c9fe40609e8c,ok,gene_name,NA
1e259185-71cc-408b-b6d4-60329ffa3bbd,ok,gene_name,NA
9007f94b-5cb1-421f-8ad3-7333920370af,ok,gene_name,NA
fcce9b35-b8d6-4e32-966a-6db935c39234,ok,gene_name,NA
69881b60-ba69-4d69-bde7-baa75cfc5a95,ok,gene_name,NA
78012546-6d9a-479a-bcfb-e60248811e61,ok,gene_name,NA
70574e3b-be25-4280-b8b4-790d1eed2cb4,ok,gene_name,NA
ec5dcd5c-b2ea-4bfd-8f80-51de4d489701,ok,gene_name,NA
19dd5eb9-8394-45a4-bb47-01bc3f25d136,ok,gene_name,NA
9eac3510-fd52-472d-b926-39c7a9d23fa2,ok,gene_name,NA
718780ae-f6f9-42be-a2d3-08b25b9e67cf,ok,gene_name,NA
6153637f-c83d-4211-88ee-a98f269f59d3,ok,gene_name,NA
448b0d51-24f0-4eb7-b882-8d726d1741db,ok,gene_name,NA
723383fc-ba09-4470-a3e0-6ae3432ca407,ok,gene_name,NA
c8a1eb21-bfb9-4708-9bc0-65c211f0dc3e,ok,gene_name,NA
583991e4-58f3-48d7-9d55-82cff699036e,ok,gene_name,NA
2405376b-d8c6-4803-8269-43a4c9edafb6,ok,gene_name,NA
b1c41433-20be-49d8-b3d2-87dc7beeb3a8,ok,gene_name,NA
681c600b-143c-42ee-9dd4-b52f513a769d,ok,gene_name,NA
62fe1bbe-c2b1-4ac9-9896-1819d2a2b89b,ok,gene_name,NA
1725ee1b-d90d-456e-a468-dd36528b539a,ok,gene_name,NA
fc630c41-6424-481d-b870-54310c267d96,ok,gene_name,NA
2123d3f7-0163-4ee4-b29e-58c86e3ac864,ok,gene_name,NA
646772cb-ce5f-4642-8e8f-b1a0d34ca5bc,ok,gene_name,NA
19b6a615-3f4e-4cfa-93ec-cbb7ced98f51,ok,gene_name,NA
f742e688-2bb0-458e-96e8-1a2d22af1bf9,ok,gene_name,NA
a92739d7-447b-44eb-afe7-30e98eba0899,ok,gene_name,NA
5e3b73ea-6843-43bd-b34d-8b8e4d6310cc,ok,gene_name,NA
f685135a-5d45-47e8-b4a1-efad788adabd,ok,gene_name,NA
ae876604-1041-43af-81ef-732cdb087d4f,ok,gene_name,NA
dd0e1e41-fa5e-41b2-918d-984743b7f12d,ok,gene_name,NA
8240143f-af20-467c-96e5-e509ba2c116a,ok,gene_name,NA
9552fd13-d00a-4772-9d8b-1d13f18d8a75,ok,gene_name,NA
23490f22-f7bd-4f7b-9aa9-fe86045849d6,ok,gene_name,NA
a9cf7a99-2560-48f9-bf43-ed1882d1a291,ok,gene_name,NA
bc4c4be8-39c8-49f9-8a07-974e2ff4f47f,ok,gene_name,NA
f76b12c8-b003-4c11-a89b-2189310b1ad2,ok,gene_name,NA
d5818c79-69fa-4eef-8594-25a8e5a94855,ok,gene_name,NA
0d7d0e69-5f42-4685-a2ab-5e02afaa35f9,ok,gene_name,NA
f1898cd6-326e-41ce-ad79-8c98da8e5546,ok,gene_name,NA
58b4f56d-9783-4aac-bc24-3d7ed34492ee,ok,gene_name,NA
574900c0-8a4a-4987-b786-b3e25886165c,ok,gene_name,NA
a25f0d45-bfa8-4e0c-a739-dbc138dcbe5d,ok,gene_name,NA
f1d7818a-ce93-4966-b1c4-5f301e74e1b0,ok,gene_name,NA
d33b57c6-d3e2-48f0-af64-b2b5845a4f5f,ok,gene_name,NA
fcaa6907-146e-4dac-90b9-65a37ff3291f,ok,gene_name,NA
b3be8e3c-d8e3-4fcc-94a3-cce5707b85b5,ok,gene_name,NA
b5c421d8-3e4c-4590-9e3e-3eec6ea988ab,ok,gene_name,NA
d2ce4509-0f52-4901-bf66-6092d0bd21bf,ok,gene_name,NA
4765e902-f2a1-4ea4-925a-683086b5334d,ok,gene_name,NA
98ae3d17-2cca-40e8-a04c-a6a5a5db0b33,ok,gene_name,NA
ac8f6ad3-b0df-48ed-972c-9654392f2eaa,ok,gene_name,NA
c8a16b5e-f8e4-40a1-b29b-3228e8de9eaa,ok,gene_name,NA
b1691ae7-2833-49b3-ad40-96913399d398,ok,gene_name,NA
41806157-0e4b-4b45-bc38-f0009a8b86b1,ok,gene_name,NA
48d51274-eba4-4fbf-b5eb-4ddc07a27121,ok,gene_name,NA
47c36249-1551-4845-9f6b-6f2a785f39c5,ok,gene_name,NA
05da738f-9316-4346-ac68-59aec3c16569,ok,gene_name,NA
3efa8a3e-17f2-43ea-9e5e-cfe0623b350c,ok,gene_name,NA
d2435a77-2eb7-4de5-8e6a-44521a71b0cf,ok,gene_name,NA
9908b233-1fd5-4c57-8164-22c195dd8752,ok,gene_name,NA
dae98574-88ac-4fe9-809d-b31cbb70c143,ok,gene_name,NA
e0cacaf0-e9dc-44e9-9172-5ef741360c63,ok,gene_name,NA
20443648-a8c8-41ef-b589-d4a42a288277,ok,gene_name,NA
81c11217-7d87-49a6-ae93-3c107b5fc2ec,ok,gene_name,NA
bb459bb7-ff32-431d-897e-c1c60bce3a93,ok,gene_name,NA
5d8b78aa-c6c0-42cd-8ba2-3f39b2a12bbd,ok,gene_name,NA
40da8335-2b0a-4dca-9580-255bbde86756,ok,gene_name,NA
7a2cd40f-7835-4323-b454-4e7da6253b5e,ok,gene_name,NA
0d76075c-fb5f-49fc-aaf0-2dbfd6d1bc64,ok,gene_name,NA
7fc3fecc-8b19-415f-b58c-4c344795deb8,ok,gene_name,NA
a47a69f0-b18d-4056-9d60-455bc93dacf3,ok,gene_name,NA
38657792-ba50-4dfe-8cef-d3c403756e44,ok,gene_name,NA
494f195a-c5ba-4a7c-a72b-3f2d33164476,ok,gene_name,NA
